occupancy,ILP,intensity,reuse_ratio,ld_coalesce,L2_hit_rate,L1_hit_rate,branch_eff,pwr_avg
0.03581991873101757,1.7798011933332623,0.4727698344271656,0.6328644228827944,0.20374717173976076,94.481431520578,3.659352933020087,99.94379059919889,62.72888641937904
0.059493471264993394,2.518818053572477,0.8803114868251005,0.24096200139015253,0.14653020684668688,99.81753426053487,22.214127885525784,99.98009100567548,47.12503519461973
0.17398650105864039,4.875908316918754,1.7154597680230785,1.5033837769388403,0.1103009917206909,86.47947374271064,26.46422574265385,99.73445515243147,51.094692239217586
0.059795584472653575,3.5395820876488453,0.6532326077266394,0.699870521216678,0.151807078476471,91.72541897154754,11.793012117114424,99.89373170304081,61.03316203000854
0.17862071339755514,5.473216198216876,2.163291175343946,0.5611520005349085,0.09800976204748071,94.95718238638557,18.893347226005304,99.60315304873045,47.95472026959921
0.2202692740814506,8.15074570650215,1.736575949402804,0.7544047854348996,0.09608815805909982,89.62742234279995,21.75939759941458,99.45738768115044,49.09831836514984
0.04574144678505106,1.9617575958637665,0.5177913252788344,1.7533559082148038,0.144139881177182,94.70096038565613,12.314995123732903,99.97323987984791,50.17115044086701
0.3404807013740884,6.043567229246969,3.5808365050104576,0.8287460915810716,0.09153941545777296,90.72209120988246,29.25767633736379,99.74727434291093,60.3916263648817
0.10839590159869791,5.681948512973611,1.8977043253274515,0.07303091887107954,0.12105744192116961,99.96611464775081,19.464661075349394,99.48887937938166,52.82193007362939
0.29321731482445335,6.771428171198258,3.461708891849133,0.3967918995458808,0.07687562187938762,92.3020115543947,26.668442779667263,99.5249369999105,48.01105921113175
0.02759127057168117,0.9896253521087632,0.45532231108190113,0.6199889645537502,0.18894355937983595,96.90718863483805,1.505001167453175,99.99999054212942,61.72530210135163
0.10850125054153803,3.224129408211622,1.8706605543552555,0.4402934142717476,0.13055410702236797,98.72533604316196,19.41983411416429,99.08972649670609,51.71084581380261
0.049607720728969684,1.6941853963105096,0.7414285726944335,1.5889884146243118,0.14224401208419907,88.86639985098218,10.0811636788212,99.95150873656532,62.9103262838012
0.08725586661555577,3.123928727339595,1.2754854861360791,0.48998852050441716,0.1300905999208462,94.60028494531709,16.65767015064164,99.94313065696358,60.64092648074554
0.051508343049975126,2.01392268012837,0.7655560151232693,0.5248042126987404,0.13108878716025388,96.35318439102966,10.813102039850952,99.9937745653435,59.80960144441225
0.1711520140355565,5.660099680679777,3.018826120612184,0.23652431333836924,0.09122342934661228,95.23117235872112,22.856973954558494,99.07238569641443,47.595645462504905
0.18907735543440288,6.082819239280532,1.5588196038971889,0.7133431353232418,0.11589039302210377,91.63591803026699,21.20094235558914,99.73268618666081,61.43969784621295
0.07063781187924142,3.7072108010278115,0.5872803317308162,0.180766134230946,0.17367312396494455,100.0,9.770883465535881,99.63566657740657,50.73960606715814
0.34525188808974394,9.457181979220737,3.8410661498382472,0.4351198357910817,0.07429870462851668,90.66908075065268,30.81066384667261,99.54255941805435,47.317649235381566
0.09597689949246757,4.265173615633671,1.634222482715394,0.8816802246807838,0.1328621659887587,90.75529432702395,18.984903044881698,99.47163265248088,53.18231760920867
0.04333412163514557,1.5025434458816056,1.2726210236202107,0.01,0.11000797474022093,99.70410208817061,19.874176526082977,98.90301845072435,57.37750922461187
0.2484594812447263,7.119190608157969,1.7617319569738041,0.3851560140257731,0.07261976706876266,96.43302790492504,20.317714298004145,99.26556132456345,47.58577578723435
0.06856886195593109,1.854815239300632,1.5396538337355232,0.03437151229973717,0.14327176769028524,100.0,20.797582682379023,98.98546920044986,51.54702679749723
0.039098590396159386,1.5081067828147865,0.6209204421183475,0.08350455994878969,0.18186945184005698,98.73635075060002,5.21348500787182,99.97402311647404,56.48390209559676
0.059246625354401825,1.8790559250060772,0.7180131388989929,0.4399339902584182,0.1301134328283818,97.63666718757759,16.313307869404113,99.94732533601834,58.568954220622935
0.054626819927010135,2.3312703794986707,0.6439840500948406,1.9472381877255533,0.15850994048046588,90.36638761873475,10.402310609200647,99.97097511592509,64.08
0.05913465434575806,2.1670946645378875,1.2849650449424541,0.5832230765431744,0.1242151818568099,94.8145642205043,9.038922667026672,99.9514873764067,62.28771731309618
0.16438783219030828,3.829496590425273,3.3426960096042064,0.9029657961451516,0.0957830427026852,92.0731556354308,27.75028736975586,99.2471820485329,58.47126173415936
0.2564860928251126,7.674730637092558,3.0999078784587777,0.4898874266434705,0.07759553522796228,93.61548272715042,26.653175454210025,99.61689709713951,47.709791283603465
0.06957262906675532,6.591279189193088,1.7473982632097869,0.8760233437397074,0.09211286066890562,91.27074633223128,17.33355997066414,99.19849285094125,60.784062242221765
0.04729973487338041,1.8970486045832002,0.8174877438979616,0.01,0.17169922164586773,100.0,8.223961601946229,99.97935503791233,59.475092721621465
0.20379937731265563,5.898063160534035,2.7132163938278695,0.7897413913604738,0.09729286279247042,93.44086182739369,21.38855938218067,99.17534758724565,48.29649973483663
0.030018351303339172,1.1728231727818004,0.4196238757876904,0.01,0.18417914691082887,100.0,10.988223800494346,99.96458356043073,57.089772374346175
0.05007945892948464,1.957794124232844,0.6494916452138253,0.01,0.15449383142761472,99.88563495129141,8.346696062007688,99.80308862220184,57.45253079096522
0.031701625810541326,1.200036483795625,0.8783708001449302,1.685012944777203,0.11604008165000959,95.73267113812963,16.15195245807436,99.99120926957094,63.98901623539079
0.040443138811750046,1.2740412805521404,0.9301964097064312,1.8137179500023637,0.18379925338350414,91.96728945226214,14.008917236246145,99.88904680207038,62.529051903642596
0.031338458100316754,0.7995380270100609,0.5095284527166756,0.15128029642914154,0.21704904635173033,97.7242716675028,4.497395024290706,99.96736762290688,58.42201804297055
0.4494365792238523,9.171901136703354,3.5453637417894104,0.8816815805957912,0.09180249880572555,83.5929948546299,24.970435710761315,99.95556691364233,48.6011313690471
0.04639919642326738,1.5322605242787235,0.6914525064576186,0.22973240346575585,0.15913605286859814,99.50124821533353,6.818322826899393,99.97742772859607,47.93803932608566
0.039629857621446586,1.7945250690615149,1.1087717579325709,0.01,0.11114907443189158,99.35482042688872,9.972687427970458,99.76952213864804,56.953058876082906
0.053727285905381755,1.8177820684716233,0.7653347462534568,0.5380533936046731,0.19257034006864862,96.57541943469774,9.163453731740828,100.0,61.18832640153101
0.04082478682675267,1.8058200875853037,0.566694140292079,0.46700386544646405,0.16352722662284336,97.54952633903625,7.749284516444938,99.97313364357768,58.115186992244375
0.032687643408071475,1.4541773710569403,0.853063777456597,0.289879043527205,0.16760035498544462,98.43187581244725,10.668961450376408,99.97346764537056,53.37066811412434
0.044017072962137485,1.5963508030583728,0.6016380233803926,0.9829674056731517,0.14096829635194238,95.61971464777193,10.812452871521328,99.9540660377569,59.95160402602757
0.3532511865581439,6.0089035046939205,4.559116064024317,0.41973942520818136,0.07386459340407363,86.50622580526006,25.27981411923099,99.35753516838452,48.674745061647954
0.06791808750625497,18.212396931531092,3.130341108747222,0.38678631882492914,0.09520807575384746,94.29054548774734,39.42359869378789,99.9396765693821,48.87027543595539
0.22269275153757695,6.226768346429839,2.8628476850474818,0.01900952262500788,0.08478408901101886,99.96800377015133,31.04999091862586,99.67065481919585,47.7833377891957
0.026259681865350205,1.01579889093114,0.7357566752759546,0.29988521792719697,0.13260372343077725,97.8965188718446,16.37274741664445,99.99549676629833,59.114067353913185
0.045003938787247295,1.5403104213104812,0.8009079190539151,0.011902001681801666,0.17954767342192313,99.58509149699601,12.149462481065315,99.98082607123348,56.86016723121311
0.048232181834854684,2.4137564244921834,2.3897478064658553,0.11397204391091376,0.10293819878704075,100.0,22.406503228460224,99.87230541129637,55.80494489007938
0.08131703783428497,1.6299430184138726,0.6475516990961634,0.4274246066305406,0.1493112753408693,96.89048565414457,18.804368546022985,99.67475965245914,57.659927883755586
0.24359091255825735,5.885721427781826,4.923628741575371,0.8903021756132738,0.07935166143009806,92.00725869152348,24.157937049435354,99.39851973094841,48.434413608340506
0.053447329986512145,1.7364999420293041,1.8523948480309935,0.2110214714336438,0.09260140563612976,98.33373633912568,24.246323076247894,99.09558582309467,47.22213784991535
0.4114566386459058,16.30439292043872,3.3681494697782153,0.47460532108533393,0.08450936781705888,96.35451222873579,23.024166739351326,99.94966506250735,59.45540941061351
0.03319172814572373,1.1222171040169455,0.6639323087664665,0.30480930665240147,0.20201783613697394,97.31468574598125,7.423401815353181,100.0,59.91933176370436
0.03090350427166044,1.4634238808628026,0.7251381018802144,0.2763832051976879,0.10816205933341172,98.54872504253665,10.591194607585008,99.92564195400948,47.924846290134745
0.1804005060616735,7.914895545328976,2.0327817663591716,0.1456594750147232,0.0932589247178162,100.0,19.022506863315137,99.19727647097457,47.64378860307554
0.43923362369264146,18.4064543994151,3.266447436306018,0.8238212289694993,0.08361465130037699,82.26139309285391,32.546833907603144,99.98122202974416,50.223324441868776
0.031725987700202116,1.3865749478697138,0.635751456400998,0.5483894061195139,0.16474373377357499,94.63565462937935,6.428970878749504,99.98214889705258,60.350544208318226
0.12733561421620782,3.713675501745615,1.7300596468114742,0.25986059715894005,0.11994561327521329,99.70581194167265,24.94795498487963,99.47742487150563,47.83598045335218
0.03474084902124757,1.500863418168059,0.7536787311116825,0.17263664324377387,0.1636001645950988,97.85301623192653,12.1050354088956,99.95685373458801,57.95486489816241
0.032751803614629704,1.2114945012334641,0.7000040553929735,0.5155746884450615,0.16885100404929151,94.3882496458832,5.47587382307717,99.96468702950376,59.57259190782104
0.0708337654361292,2.2592794598645156,0.7071873939719936,0.850135535907343,0.13873347251304138,92.93631912644554,6.326544807596399,99.95484468682103,60.36552301042191
0.031584363168575894,1.3290758699498493,0.5607864388030681,0.6457213341831405,0.1835984354551292,96.70305897031083,8.159699032364387,99.96749203730526,64.08
0.041503229159316035,1.439370416593846,0.4698189771654031,0.78081630894021,0.22120320910450497,92.33201436591615,6.270000042648561,99.99831676302735,63.682677912863
0.07884448189467896,2.574466294758273,0.806320142154441,0.577463961982967,0.13320192570829156,96.86288258337899,10.329242745983564,99.93950028061339,59.69637649595528
0.05343259769754716,1.7965965490896416,1.1009504257936893,0.4631712517281335,0.11721109414295428,97.90223719290225,13.997305728730261,99.96491743255945,59.09405656207061
