occupancy,ILP,intensity,reuse_ratio,ld_coalesce,L2_hit_rate,L1_hit_rate,branch_eff,pwr_avg
0.1839956895963502,6.0045251619388145,1.4778297939287557,0.6141552086457238,0.11,95.04412322108051,19.144241406422253,99.21897749181075,48.284104346799374
0.031618146683301,1.2508105783539318,0.6001656967862258,0.013240321361200035,0.19086429202404057,99.56664722947633,5.12885481793662,99.97096583256499,58.52342844700092
0.025657184964812903,1.0530533435750216,0.5923938289087287,0.3893574902189349,0.18732794276618372,96.3465954904594,9.139522533139584,100.0,60.01018667542892
0.2234155290709123,5.461544106275662,1.9439682562657141,1.425538482557335,0.1,87.0117970203359,19.25383996308038,99.25476169070514,52.18649194916826
0.03081106775320947,1.171243788891497,0.5961911579029675,0.5340216019917466,0.15515853781909048,97.20677672950842,6.475719132542157,100.0,60.82363919921037
0.123285688368919,4.147662798765545,1.6875770042546923,0.5968381212103417,0.11108988575741421,95.9725645142778,19.405319714059818,99.34685014941022,48.45597748639632
0.04348960698496324,1.5818824650109469,1.9278445653871328,38.22,0.09,96.07745357929763,27.280396884284425,99.99,52.697842023442334
0.018638949690946833,0.7349447625392834,0.6140714786943032,0.4795669461064276,0.16711178299929896,98.66756977080216,13.574393230416065,99.99,58.86670602289887
0.0460095041909211,1.8903660075818158,0.8989408454804245,0.010000146640174295,0.1301649401662587,100.0,12.370570076878437,99.80689424404682,55.73735748754097
0.09528735949917881,4.796423700669745,1.1510974354768848,0.05,0.12978188091694348,100.0,16.843405074263966,99.27578047910181,46.53061161334942
0.03279875108150048,1.3356613140821256,0.6834739789298363,0.5532222046915333,0.16429354458395035,95.85621180222654,9.516514874635673,99.98068030096411,60.999367947816026
0.21565455074259537,8.658277122795154,2.1467064565408496,0.18889071876627084,0.09333244040073627,97.0445129811537,22.503289114810244,98.95533744107985,52.13487355933946
0.10649897049119322,4.474015973875451,0.7427462246383726,0.01929170761106066,0.15114526681424933,100.0,11.896885983491142,99.79109574537387,55.04561222279811
0.21986688805435362,7.30493157086938,3.2193232405859633,0.4648165069295569,0.09,96.10764584236594,24.35808531985377,99.28013686966567,47.91770032842557
0.06752482930996762,2.3235971881891144,0.5256231315533992,0.6059407036049594,0.16751164469810667,96.41529095302943,9.608227986814928,99.97503970176203,61.978073500332236
0.025422111670883703,1.3667810492436407,0.7052099879019914,0.01,0.19284826258618518,100.0,4.451352669885896,99.74810866920659,48.74191199586917
0.0700402796294652,2.889690424496502,0.7410544996389079,0.5126398529021873,0.1651269150273267,95.8633118977619,6.9537670302107655,99.99,58.81734652841182
0.493527,20.39,6.19,38.22,0.06,52.08,42.42,98.44,46.444
0.14328515614691054,5.461588982059558,1.9580368506258727,0.010094032105268332,0.09073952236723777,97.87980651962425,22.597249593790313,99.6220783434003,56.7382224399066
0.217905311868189,8.50059034762507,1.8987368169374734,0.05,0.1,98.64893256452689,21.180238137136563,99.34757978232552,47.67070373589306
0.019961293513996513,0.779911864930623,0.4794213571142696,0.5828632237428711,0.18589666945718164,96.77764094243956,6.474686679378104,100.0,62.69681626611794
0.09333764936605535,2.8891413770234613,0.6469660839574569,8.389460810354457,0.15,90.77284087780464,11.662179250732214,99.96866782899156,63.80675840848142
0.06209625503297008,2.3410771464663718,0.639583009734175,0.42649069523078564,0.16056837944373828,97.92516452017041,10.086115892877004,99.967043324358,59.439213997787334
0.12815613418464983,4.8660110671225265,0.6547910805860279,0.5327763598840921,0.14675404109161735,96.65147352411488,13.054524793864884,99.87049530682714,58.3972375279943
